"user_name","user_description","user_link","location","investments","followers","date"
"Rightdata","Smarter Business Marketing & Advertising (Salesforce)","https://angel.co/rightdata","Sydney","Sep ’15",4,2015-09-01
"ChillWith.me","Organise hangouts easily","https://angel.co/chillwith-me","Sydney","Aug ’12",18,2012-08-01
"Mixvisor","User analytics for the digital music industry.","https://angel.co/mixvisor","Sydney","Apr ’15",7,2015-04-01
"Use Keep","","https://angel.co/use-keep","Sydney","Dec ’14",2,2014-12-01
"Hyphene","Enhancing Mankind.","https://angel.co/hyphene","Sydney","Apr ’16",2,2016-04-01
"Clutterfi","A little like shoeboxed and reciptbank but with more bang and zing!","https://angel.co/clutterfi","Sydney","Sep ’13",12,2013-09-01
"FarmBot","FarmBot: Remote farm & natural resource monitoring","https://angel.co/farmbot","Sydney","May ’14",17,2014-05-01
"Quotecast","Linking research buyers and sellers","https://angel.co/quotecast","Sydney","May ’13",9,2013-05-01
"Thinking Solutions","Natural Language Understanding","https://angel.co/thinking-solutions","Sydney","Oct ’14",16,2014-10-01
"JAGONAL","The Next Generation Office Search Engine","https://angel.co/jagonal","Sydney","Feb ’16",15,2016-02-01
"Teamisto","Sponsorship fundraising for sports clubs.","https://angel.co/teamisto","Sydney","Jul ’13",129,2013-07-01
"StartNest","Co-working space for tech startups","https://angel.co/startnest","Sydney","Sep ’13",19,2013-09-01
"Leafblower","Realtime data visualization platform","https://angel.co/leafblower","Sydney","May ’13",12,2013-05-01
"Wynbox","Online Sales Promotion Method","https://angel.co/wynbox","Sydney","May ’12",17,2012-05-01
"Payhero","Get paid faster with Payhero","https://angel.co/payhero","Sydney","Sep ’14",19,2014-09-01
"TradeSumo","eBay for trading","https://angel.co/tradesumo","Sydney","Mar ’14",8,2014-03-01
"FundX","FinTech","https://angel.co/fundx-1","Sydney","May ’16",4,2016-05-01
"You Chews","Curated catering marketplace","https://angel.co/you-chews-1","Sydney","Sep ’14",26,2014-09-01
"Chunk Moto","Electric Drift Trikes","https://angel.co/chunk-moto","Sydney","Sep ’12",19,2012-09-01
"DLIVR","Last mile delivery","https://angel.co/dlivr","Sydney","Oct ’15",4,2015-10-01
"GorillaStack","Instant AWS Savings","https://angel.co/gorillastack","Sydney","Oct ’15",10,2015-10-01
"IN2GO","streamlined food shopping","https://angel.co/in2go","Sydney","Nov ’15",3,2015-11-01
"Find A Driver","A marketplace that helps taxi companies lease vehicles to pre-screened Taxi drivers.","https://angel.co/find-a-driver","Sydney","May ’14",10,2014-05-01
"Timeweave","All your friends' timetables in one place","https://angel.co/timeweave","Sydney","Sep ’15",2,2015-09-01
"Tea With Alice","Premium Tea Delivered Monthly","https://angel.co/tea-with-alice","Sydney","Sep ’14",11,2014-09-01
"Accommodation","Personalised Travel Search (Tripadvisor)","https://angel.co/accommodation","Sydney","Jun ’12",4,2012-06-01
"IMAGR","Uber for food shopping","https://angel.co/imagr","Sydney","Mar ’16",2,2016-03-01
"Centre Wicket","Its Mathletics for Cricket. Online Sports Coaching, Content and Management Platform","https://angel.co/centre-wicket","Sydney","Mar ’13",12,2013-03-01
"ZenTube","The path to enlightenment for online video","https://angel.co/zentube","Sydney","Nov ’13",4,2013-11-01
"FlikGift","Performance-based friend-to-friend marketing platform for consumer brands","https://angel.co/flikgift","Sydney","Apr ’12",21,2012-04-01
"Evans Electric","Full Stack EV Powertrain Developer - Hardware + Software","https://angel.co/evans-electric-pty","Sydney","Apr ’14",19,2014-04-01
"Zapala Go","End-to-End Platform for Removals & Storage","https://angel.co/zapala-go","Sydney","Jul ’15",3,2015-07-01
"Wahuna","Experts in the cloud","https://angel.co/wahuna","Sydney","Nov ’13",14,2013-11-01
"Teacher Time","The Cloud Platform for Educators. Used by over 600 teachers.","https://angel.co/teacher-time","Sydney","Apr ’12",21,2012-04-01
"LayPay","Have everyday bills align with your customers income","https://angel.co/laypay","Sydney","Apr ’13",14,2013-04-01
"Bit Trade Australia","Bitcoin Trading, Media and Conferences","https://angel.co/bit-trade-australia","Sydney","May ’13",22,2013-05-01
"Edisse","Peace of mind in the form of a watch","https://angel.co/edisse","Sydney","May ’14",22,2014-05-01
"Ninyo","Connecting people, services and locations","https://angel.co/ninyo","Sydney","Apr ’14",5,2014-04-01
"myInterview","Digital hiring campaigns with one-way interviews - Video Interviews","https://angel.co/myinterview","Sydney","Sep ’14",10,2014-09-01
"HouseSpotting","A social network for real estate","https://angel.co/housespotting","Sydney","Aug ’15",4,2015-08-01
"Kent & Lime","Hassle free shopping for men","https://angel.co/kent-lime","Sydney","Jan ’15",15,2015-01-01
"DocBook","Find a doctor online and book an appointment instantly","https://angel.co/docbook-3","Sydney","May ’16",1,2016-05-01
"Grepsr","Cloud powered Web Crawling service for everyone","https://angel.co/grepsr","Sydney","May ’12",14,2012-05-01
"Encapture.co","Better response to capture more business","https://angel.co/encapture-co","Sydney","Sep ’14",2,2014-09-01
"HashChing","Connecting you to negotiated mortgage deals","https://angel.co/hashching","Sydney","Jun ’14",10,2014-06-01
"GradConnection","GradConnection: For employers to advertise their brand university graduates globally","https://angel.co/gradconnection-1","Sydney","Sep ’15",2,2015-09-01
"Global Emergency Medicine Initiative","Building Emergency Medicine Systems around the world","https://angel.co/global-emergency-medicine-initiative","Sydney","Jun ’15",1,2015-06-01
"linda tahija jewellery","gold pendants","https://angel.co/linda-tahija-jewellery","Sydney","Jul ’14",2,2014-07-01
"Quixomatic","Instant Website Creator for Small Businesses","https://angel.co/quixomatic","Sydney","Oct ’13",14,2013-10-01
"Sonder Design","Infinite possibilities at your fingertips","https://angel.co/sonder-design","Sydney","May ’15",11,2015-05-01
"Hero BroKer","Consumer Brokered Home Loans","https://angel.co/hero-broker","Sydney","Jul ’15",5,2015-07-01
"Booodl","The best way to find the right store","https://angel.co/booodl","Sydney","Jun ’13",42,2013-06-01
"JobAdvisor","JobAdvisor is a culture matching platform.","https://angel.co/jobadvisor","Sydney","Jul ’15",10,2015-07-01
"Wattblock","Energy and solar reports for Condo/strata buildings","https://angel.co/wattblock","Sydney","Jul ’14",30,2014-07-01
"Chatty Kidz","Connecting families & learning (Skype + eLearning)","https://angel.co/chatty-kidz-1","Sydney","Nov ’13",10,2013-11-01
"Hugo","Your personal research assistant","https://angel.co/hugoai","Sydney","Jun ’16",15,2016-06-01
"hipages Group","","https://angel.co/hipages-group","Sydney","Jan ’15",10,2015-01-01
"Nerrvana","Selenium cloud at your fingertips","https://angel.co/nerrvana","Sydney","Jun ’11",28,2011-06-01
"Quickcharge Media","Smartphone battery recharge network","https://angel.co/quickcharge-media-1","Sydney","Oct ’12",8,2012-10-01
"Lifeable","Making ripples in non-fitness focused wearable technology.","https://angel.co/lifeable","Sydney","Oct ’14",19,2014-10-01
"Helpcove","Marketplace for Services","https://angel.co/helpcove","Sydney","Aug ’14",7,2014-08-01
"Classe365","Unified Student Information and Learning Management System","https://angel.co/classe365","Sydney","Feb ’15",5,2015-02-01
"MassMedia Studios","A digital agency which specialises in relationship marketing","https://angel.co/massmedia-studios","Sydney","Jun ’12",16,2012-06-01
"ConnectTalent","Recruitment Marketplace (bountyjobs)","https://angel.co/connecttalent","Sydney","Aug ’13",10,2013-08-01
"Maestrano","Integrated/BI Marketplace for Cloud Business Applications","https://angel.co/maestrano","Sydney","Mar ’13",39,2013-03-01
"indee","simple and scalable cell therapy","https://angel.co/indee-2","San Francisco","Oct ’15",16,2015-10-01
"Traction Digital","We create communication that works by developing tailored multi channel  campaigns","https://angel.co/traction-digital","Sydney","May ’12",10,2012-05-01
"Her Fashion Box","","https://angel.co/her-fashion-box","Sydney","Dec ’12",15,2012-12-01
"Startyco","Pluggable web apps for start-ups and small teams","https://angel.co/startyco","Sydney","Oct ’11",24,2011-10-01
"PT Essential","Business solution for PT's","https://angel.co/pt-essential","Sydney","Jan ’15",7,2015-01-01
"100foxes","THE best gifting platform on the planet","https://angel.co/100foxes","Sydney","Sep ’14",16,2014-09-01
"Moshcam","Over 1,000 gigs in your pocket","https://angel.co/moshcam-2","Sydney","Dec ’13",10,2013-12-01
"rbutr","Countering misinformation online","https://angel.co/rbutr","Sydney","Mar ’14",15,2014-03-01
"Mlkman","The best local restaurants, delivered","https://angel.co/mlkman","Adelaide","Jul ’15",7,2015-07-01
"BuiltWith","Find out what websites are built with. Get leads on sites using particular technologies.","https://angel.co/builtwith","Sydney","May ’11",48,2011-05-01
"Vrezey Pty","Innovative Solutions For Multi Location Practices","https://angel.co/vrezey-pty-ltd","Sydney","May ’15",7,2015-05-01
"LoadMax","Load and Maximise empty space","https://angel.co/loadmax","Sydney","Sep ’12",24,2012-09-01
"Sidekicker","Revolutionising the way you hire temporary staff","https://angel.co/sidekicker","Melbourne","Jul ’14",19,2014-07-01
"UrbanYou","Uber for Household Services","https://angel.co/urbanyou","Sydney","May ’14",8,2014-05-01
"2and2","We create beautiful digital experiences that educate, entertain, engage and inspire.","https://angel.co/2and2","Sydney","Jun ’12",7,2012-06-01
"Slingshot Accelerator","Slingshot. We bring startups and and corporates together","https://angel.co/slingshot-accelerator","Sydney","Jun ’13",29,2013-06-01
"PeoplePledge","Medical Crowdfunding Platform","https://angel.co/peoplepledge","Sydney","Dec ’13",12,2013-12-01
"Bevry","An open research, development, and training company aimed at world liberation.","https://angel.co/bevry","Sydney","May ’11",36,2011-05-01
"Coder Factory Academy","Coding bootcamp to help breed the future of quality junior developers","https://angel.co/the-coder-factory","Sydney","Jan ’14",22,2014-01-01
"Simpla","Rethink content management","https://angel.co/simpla","Sydney","May ’15",8,2015-05-01
"Tidy Me","Professional cleaners online","https://angel.co/tidy-me","Sydney","Aug ’14",12,2014-08-01
"Linou","Linou is a brand founded on the idea of merging nature and technology.","https://angel.co/linou","Sydney","Oct ’14",2,2014-10-01
"Vistr","Cash to power small business","https://angel.co/vistr","Sydney","Nov ’13",27,2013-11-01
"FitUsIn","Hassle free fitness deals","https://angel.co/fitusin","Sydney","Mar ’13",24,2013-03-01
"Blinks","Making personal video searchable, meaningful and social","https://angel.co/blinks","Sydney","Feb ’13",20,2013-02-01
"AirTree Ventures","Investing in businesses that are disrupting traditional markets","https://angel.co/airtree-ventures-1","Sydney","Jan ’16",2,2016-01-01
"pureprofile","Turn your profile into an asset","https://angel.co/pureprofile","Sydney","Jul ’12",7,2012-07-01
"Bound Round","Lonely Planet x Trip Advisor for 8-12 year olds","https://angel.co/bound-round","Sydney","Jun ’13",11,2013-06-01
"Vinus","Using technology to break down the barriers to enjoying wine.","https://angel.co/vinus","Sydney","Oct ’13",10,2013-10-01
"Maze","More rewards. More places.","https://angel.co/maze","Sydney","Sep ’13",14,2013-09-01
"Vodlo","","https://angel.co/vodlo","Sydney","Oct ’12",7,2012-10-01
"Quberider","Space Education Program","https://angel.co/quberider-2","Sydney","May ’16",3,2016-05-01
"pouncer","interactive gaming and shopping","https://angel.co/pouncer","Sydney","Apr ’12",11,2012-04-01
"Park My Van","Think Expedia for RV's hire and parks. Compare. Book. Easy.","https://angel.co/parkmyvan","Sydney","Sep ’15",6,2015-09-01
"Sajari","Real-time hybrid search index / distributed database","https://angel.co/sajari","Sydney","Aug ’14",14,2014-08-01
"Lust have it!","Australia #1 Beauty Subscription Commerce business","https://angel.co/lust-have-it","Sydney","Jul ’12",16,2012-07-01
"Our Little Foxes","Craft and activity subscription for kids","https://angel.co/our-little-foxes","Sydney","Apr ’15",6,2015-04-01
"BeeDeluxe","Where luxury lifestyle lovers check-in","https://angel.co/beedeluxe","Sydney","Aug ’12",16,2012-08-01
"Zibbet","Powering a global community of indie artists, crafters & vintage collectors","https://angel.co/zibbet","Sydney","Oct ’12",32,2012-10-01
"Task Orbit","Solving the quality & reliability problems in online outsourcing","https://angel.co/task-orbit","Sydney","May ’12",22,2012-05-01
"Autopilot","Customer journey marketing software","https://angel.co/autopilot-6","Sydney","Feb ’14",5,2014-02-01
"vClass","Collaborative in real time with pen and paper.","https://angel.co/vclass","Sydney","Oct ’14",13,2014-10-01
"Project Tripod","Everything you need to visually track building and construction projects","https://angel.co/project-tripod","Sydney","Aug ’14",10,2014-08-01
"RangeMe","Product discovery platform","https://angel.co/rangeme","San Francisco","Oct ’15",4,2015-10-01
"Connected Purpose","Resources and collaboration for the For-Purpose sector","https://angel.co/connected-purpose","Sydney","Jul ’16",2,2016-07-01
"Saber Astronautics","Transforming space mission control","https://angel.co/saber-astronautics-1","Sydney","Aug ’15",16,2015-08-01
"HotelsCombined.com","The world’s leading hotel price comparison.","https://angel.co/hotelscombined-com","Sydney","Dec ’15",12,2015-12-01
"Simply Wall St","Discover the new visual way to invest.","https://angel.co/simply-wall-st","Sydney","Jan ’14",49,2014-01-01
"Touch Payments","Using big data to solve eCommerce payments.","https://angel.co/touch-payments","Sydney","Nov ’13",29,2013-11-01
"iTourU","The not so lonely planet","https://angel.co/itouru","Sydney","Sep ’12",7,2012-09-01
"mscreen","Making it easy to build apps for many screens","https://angel.co/mscreen","Sydney","May ’13",10,2013-05-01
"DishMe","Get your own personal chef","https://angel.co/dishme","Sydney","Oct ’15",3,2015-10-01
"Couchelo","Curated marketplace for cool furniture and homewares.","https://angel.co/couchelo","Sydney","Apr ’14",10,2014-04-01
